unemployment_rate,personal_consumption,govt_expenditure,m1_money_supply,m2_money_supply,federal_debt,gdp
8.752341678431772,15378.834278658478,5134.657420520694,2577.7703504937926,6248.23176298503,22962.722138630765,9938.49108355545
6.9008476763721,24450.992055623934,8291.672940430768,4842.513896455004,10291.758515010135,15285.970153639459,17955.7996136617
3.8461926886751936,25176.246673618763,9170.598873032675,4754.958766141965,9218.219806842368,9972.786253639852,19656.23537475008
3.203170657303284,10769.060688809532,9029.767192152744,2058.141340620594,4065.2122140994256,23167.313767664364,10473.718320703469
5.983838343013011,15352.44569903795,9639.850505270468,3996.1958663292007,8969.574660327558,19062.623960204997,14572.69984544068
2.3595335859587157,12517.353724549605,8648.680420029736,2409.858169319702,7281.5617876470305,32593.17428825927,12294.821271053912
8.662917531708707,16749.880327965508,6934.549003566193,3335.3489024979376,7047.920659052805,17232.741754665378,11772.182828070585
7.358880241442574,19582.810151048197,9679.327728862378,3097.1910730372,7671.001908063772,13300.953682540265,14542.359687689222
4.06164869579059,12751.77390150735,5284.96492031613,4809.264698241986,8121.745329588225,27166.369745887427,10508.872775344871
1.573730941818245,15390.700934373435,6198.6572349750395,4116.830174172183,7740.625601159098,27402.25514173465,14420.634763970078
7.707744748330826,14980.213139592506,6071.599857153511,2714.408999243972,7913.246087779855,21349.210940881563,11133.078994671148
4.770920309494764,21036.33664699472,10160.112118278621,4880.065962957342,8662.681931061576,25410.856381399266,15923.615984486283
7.4756326239469235,20346.72168518125,9885.577028280151,2566.1941760715854,5070.408846507593,19698.503034062098,15206.282812789716
1.8111446824112658,16391.312233313733,8974.61047408999,4330.113790470944,8279.471212245875,21870.920808073977,14932.376421710758
3.8012499540924543,20884.10436069699,10143.859730423595,3185.9893307084444,7123.118616376959,29319.927060511385,17958.498549428583
5.010487399436366,17266.599577063673,6241.434435176024,3634.32291746948,8593.017772968247,25002.546672172022,13419.829904700535
5.093961187529484,18641.724448369732,8697.19023972196,4504.270748038384,8515.739885778992,18645.804493339,15718.009507699511
4.099869057041513,28367.260451492686,7749.651143233672,4521.449399059529,8184.183549907295,30818.900367409202,18660.724810127685
6.2456998646949975,26702.30525895174,9693.764207769827,5336.96907355596,10173.013989740924,1081.1570176679015,20534.46339871897
2.8647591412348112,13502.093815362012,7769.551534895605,3917.746300328547,8014.378486329435,36416.58649137548,12652.737899341626
4.715241029957413,24148.66208939587,7230.114223179838,4306.450862963341,7706.432717710768,6352.327240874118,17222.957147673304
5.240591263423798,24056.98277245796,9081.81703712198,3562.2626775956755,8486.26072602897,14983.257401821633,17655.299655742907
6.028877668117498,14258.683556236909,9752.338334382466,4181.989882622797,8336.919294236237,19672.65971843945,10826.057336337231
6.423229756177779,24093.888218774304,6663.309610306396,4439.486048008512,8441.826821352062,18828.15463417471,19922.966815704047
2.7507158163242615,27689.659592062766,7877.848657295248,3901.690152545624,8044.016865674947,28051.288320212436,20604.64222472433
1.9317716585287554,14387.27596877793,5883.1187327166945,2196.249515907504,5339.714818774226,11537.307051118125,11758.52765174529
7.555353643797018,15412.485894928683,3003.8779650141214,4331.470896330895,7909.347875388225,22086.134539864506,11456.119489423902
5.6646280239591835,25088.307334217512,8400.919262827458,4364.561477355457,8367.427558821684,15374.303214241969,21086.428059058446
3.5030269268868928,21357.47655412824,9217.810712509265,3319.826523652049,7164.095567632305,22361.127834699335,17099.99793201641
8.102303951045046,22757.381376197616,8524.133618173451,2715.612963927486,7733.555670180762,19481.82192161699,16419.666991347905
5.231349268585717,21702.946082002483,4100.8765644912655,5475.879150503965,9649.803832685568,20743.485221463823,16369.704326554596
7.358594368127653,21953.47960464072,7298.301139847051,4491.445510894402,9175.368649003525,15600.601340285235,17910.64906092687
5.135036962820218,13367.639358444585,3563.304479897837,3770.9189690782905,7778.43525273897,15919.48839923134,9924.476667258177
9.121495849763974,25236.588533107242,10739.40221530837,2862.967116852513,7707.997903849411,22298.180112219416,17934.209889763166
8.510681684886409,25847.949962138868,5827.890835763828,3178.1851715786543,7496.207376837177,27549.724046048355,16583.794176483287
4.502071703041853,18853.046279659862,10510.807218919792,5302.590396786231,9313.326785097,15213.765326417219,14696.30081409261
6.943141901908711,19782.61525093069,9891.739287368291,4137.661940868046,8127.035469700831,13049.859643416723,16472.596193501977
6.290751899170295,12344.46248722139,6198.819294927876,3449.4129329992934,6685.862031966522,24907.681325374695,9665.280115601485
7.737263115064698,22571.273780089174,5734.43009746451,4509.689231224656,8915.221807333706,19739.968855538486,15840.524423166287
3.070153078839791,22860.28720857072,8700.740432772676,3185.601812553676,7153.438024924573,26643.985071887615,17496.90076049726
6.372102919996879,19689.044915003444,6311.351925633858,5500.843030280378,9099.249462135414,12753.62229303082,15035.81074967268
7.116848973699176,25621.766799352514,8204.969284316416,5352.800534896725,10237.969951546384,5764.488596612553,18906.37914432928
1.4825210271537714,18329.6138451003,7034.344818386164,3533.4259287972236,6533.253108081382,15735.967345389327,14670.62367287265
2.63348297466845,22823.029629468,4437.683171068733,3371.3297529691395,7033.333036623192,13869.179125879873,18608.35055472614
0.9215356444797989,14901.678306539423,3539.0639617510824,1381.8668013077204,6204.041800331347,19369.6927993576,12815.333929249207
4.461186331110884,19882.23924562881,8453.368496989195,2518.4192284486317,6770.837581184835,14905.238285836884,14028.974308102346
6.435084511591924,19128.228710485822,6876.884507338749,2660.5302250422437,6622.243082920038,25928.135610691592,14868.441070770481
8.004714104192056,21126.53961020471,6893.820366171735,4135.190340987386,8335.993175507503,17694.79790061987,14852.153461620655
5.14818956083955,18152.365355833208,9391.72767818757,3673.76629555864,7817.297632397714,21203.795990191207,14618.902634385182
8.257231091142584,19342.63702164166,10346.88455326489,2654.6645125847585,5441.334475556021,21261.076467527553,15350.13577629812
2.2397970835702172,24130.23585720753,7454.910557276382,3718.8359575354425,7439.426449257073,21559.640739297498,18742.72725015509
1.5932351212896907,17816.178813808914,7318.802586180277,4505.3371476473485,9798.554471258347,19806.967116360214,15167.9517184656
4.888904602206763,11967.114496306604,9000.286066227767,4527.839349915587,8000.380042093853,24084.805523282506,11147.103076575331
5.768130897878614,28747.919521027103,5286.128860600849,2100.329719141119,5845.688907857651,13634.75892939354,20914.927413502523
4.934610503811814,26907.270393452432,8446.306109495394,3871.736519516169,7438.439908868819,31195.343413231065,19934.370842991833
0.8651157999202468,13538.686524471907,9103.771943644308,2616.6592230283895,6547.0470443738795,18107.700933051718,11834.472143745885
4.821759920974423,23448.53902622597,9360.460416835258,4901.728697140274,8435.230432080836,9507.606896810546,16734.90689540126
2.3910609989902936,17485.126147243285,4126.494594995071,4784.146416353498,9173.539618079947,21504.586855934183,13063.93538264211
6.339345097660077,21317.436076655296,6477.289460382119,3101.9727736755417,7259.823503507754,13190.55614042012,17875.62279718044
5.733196492193697,21471.12064506747,6243.473494353067,3233.9547975996,7852.7928896852145,25322.676276071,15386.819549024867
3.1202404273452897,18827.96099841839,8199.773908818426,3538.732949501693,6697.980016550524,37676.84460833902,14547.773571752978
3.972266165326613,16081.171672068018,8961.489159535968,1747.206605268661,5474.9342189623385,13707.423267537199,13360.97237410082
2.881572956222097,16547.294738418703,10993.420814891962,4335.968173440577,8155.3900681508685,22658.978665791878,14627.435018633878
4.874641805453656,15419.040422593787,7010.0690392638535,3727.155453659869,8091.672981730744,5955.955290362979,12008.161685080584
6.910284641002477,15840.888958847776,7004.855003381572,4970.175082567859,8335.598124802233,23631.24183553078,13643.410600461211
3.0285479073289125,19664.108549753222,10299.344037757493,2901.5907820374473,7634.113825444123,12914.28960160248,16810.77513110102
6.008093031035688,16421.200054446243,8593.15387706061,3380.8770517500684,8330.009524164156,15001.323052524142,12732.544544567898
3.9394847632551184,23410.260328563098,10535.303022375947,2493.474741960885,5702.376863852418,11189.708081281377,18026.311718678746
3.4142543354753117,27436.230776679637,8577.456006019673,2995.709436505747,6603.011120590894,25857.209808437885,20575.56177936272
4.785939280090885,17099.733793149786,5685.766762573458,2818.018003931781,6392.472797298107,28058.4348597861,14002.557684787997
2.929515355161252,21197.022502676886,5333.743290444387,4995.973678846446,11101.882642588444,20187.08171726806,16293.35057597532
3.892701389305636,22498.42555151467,4896.9755018821415,3301.7381512486077,6957.8180670822985,13084.586357314243,14667.23288939452
2.604244214822303,22360.011354596372,9324.103669516946,4124.175684744613,9466.276038469521,32716.184288830897,18501.01842345735
8.929450265832779,20379.776339580436,10377.193646174015,3619.2365961381956,6605.931000052908,13996.718977962752,14072.598551912022
5.070527103943458,23713.41209179861,11698.724282772762,2730.534733987187,5938.813961055696,2703.741600580488,21249.542893937236
3.6005489840148286,22411.244763403287,9686.21066464648,3831.6995768283573,7282.415951349796,23667.11207965655,17079.63130644658
5.427959821468444,13811.68788836351,10325.677155069972,4599.103331863595,7922.551882706377,11161.802610867866,11855.26778713782
4.77534390061834,24345.780321946368,6839.96733469263,2792.240607456648,6577.9216201298495,27908.870347993397,18790.658574063033
4.558060800933554,24436.45418633371,5687.168366512286,4809.1127907313785,8242.09022855418,16950.89842661265,18006.313441233913
6.22833340008685,16183.569479107093,9700.158664835106,3150.2790785223037,6494.805804334645,24829.70592435357,13085.876190881192
6.51501542009461,20189.68917723801,8835.361504478802,3517.016073927159,8443.793671105821,31212.002772417265,16458.785368722278
3.938997704778945,23416.644964055347,8214.888748681786,4530.683123010048,9509.71802102058,10329.129083034224,20111.320879065403
3.8483635187106398,18953.43090210319,8774.74296126598,3336.563842780512,8096.001041480764,15472.502952860756,16087.599062861884
4.449896605696712,25364.89023883006,8646.370964916412,4037.5748593358658,8456.77402380333,19394.63141874349,21609.344710323065
0.39615767052883033,31819.362473096804,10567.633719707123,3685.3091712119076,7759.50362383555,32300.41055227475,23937.22004830049
1.9696178756028955,16070.069836825089,10589.97116963391,4129.3680067038185,7731.743454171092,14732.938256476436,14530.401428838042
7.733748534889049,13094.776984231125,9088.440704680694,1619.260894476503,4856.734890672429,15243.970432407943,10441.096682568235
8.289935427002568,21519.09297802438,9691.605745125857,2170.318184791917,6460.714747538067,23825.124604446468,16792.22593135087
4.501927920887243,23607.812525630718,9028.125104849552,4615.967006046838,7677.0626920094,15382.170194315433,20187.542766282484
6.153113926111533,18845.668130776154,7077.660535930762,5037.18140564905,8242.044662308735,21220.207063180933,14486.025240439267
5.622500309087072,27266.303316605172,9513.12934982628,3089.513296468479,8011.843901432327,7587.700632254986,20103.337178875823
11.157761616910475,13306.971001383756,5211.009862281477,3755.9716478288656,9276.490881206535,37714.63954045277,10068.938272108795
7.2391498228691535,23464.593115158055,10107.783104591766,4294.719252902301,8609.355363435487,9218.326157524772,15993.10517256425
4.744164817038467,16970.695896205532,5610.95412046793,4693.217601658705,9578.383323494421,17425.978368078333,13089.76206492893
3.0889191187991485,28596.889531036482,8571.606573589466,1972.3227283291512,5775.644074373964,19740.151713263243,21659.938386768397
1.787107359484855,29962.57676584059,6309.692083147682,3113.959753021623,6043.8204041514755,35301.505074854365,21535.355062008424
5.406927271734446,16166.71706108326,9106.777966148853,3667.420620150125,8157.1579150449925,9401.233752538079,14005.759969218474
3.487298509431393,17252.2143204571,7932.1495481441825,4703.140197236049,9158.5716558521,35869.633083830005,13746.418806521571
2.1554925808046517,24297.93943489901,4810.4880836733355,6498.430483721495,10555.76532682569,26057.41456881618,18827.83017157956
3.7068542315149466,18064.346751052428,8841.399262036957,3771.994273190282,7578.093906706193,23336.762595385968,15240.358823024484
2.83690399277121,19772.94391033881,6844.158446334579,2593.0225378960113,7362.79100076089,12122.930503856358,16797.247176485955
8.37428327014513,20126.94210271205,9762.293441626738,4402.268077201298,7613.681650459319,24569.12993630459,15753.70738750814
6.763279513898901,10401.634219011718,8002.651377468815,5320.99578954071,8701.971326428184,14212.1070206416,9459.434859150446
4.9840547173667655,19930.811269528815,8790.841970776077,4108.014120979501,7301.528915571159,30133.290025587296,16830.566602860064
7.959888277780052,16551.36112967913,6084.862089969576,3093.351454845707,7161.329824954369,12231.503767138136,12198.3646770104
5.154736615295237,17534.38588800114,6821.335537145276,4957.993941480019,8087.679531792613,19094.732044351327,12924.649550151802
3.2774315973434724,27218.16001734407,7082.722727797831,4663.545618498435,8116.15187408624,15557.815295894627,18854.529064251095
8.046248154539315,13717.46552860372,9713.404960485112,2973.919155804376,6409.314706022617,12099.816300584043,11079.881354186082
6.077820087369317,24066.025933739886,11354.754175610979,4381.425617534342,8172.9389516671745,25930.558535263313,18700.39498933907
2.925507691347087,18605.185348340958,6389.656496514248,4997.265567658873,7807.366010535691,24283.669979277067,15894.758029321643
4.619322643832784,18601.199157520827,10153.696289315361,5181.890042558894,9251.654036188707,29672.081591207978,16531.279590370264
3.2487634932304856,23951.859480258558,3660.645164548596,3933.551024690544,8931.393945222288,5760.999134334661,17286.72899162038
2.234400538071328,21700.256472844452,5611.6211978154215,3641.920553820681,7750.313651674091,28513.36561872835,15778.041275141546
6.852355095063283,22853.064986097655,6082.4430876264505,5227.273822081263,10460.330737922319,40043.59124285515,18120.433322695975
8.818833280940261,24840.923302664305,5294.9826211185555,2789.839497019115,7857.038045720655,16386.871286584425,16187.039916751304
2.2028648523617176,18343.458084083388,4832.82322042484,4438.579290921005,9060.767328719288,35161.188896871754,14145.661846347482
6.125938473381142,16938.81632746125,8825.997824275595,2629.9733726355707,6689.722046745079,17894.709823521385,12625.577335244994
3.698714861756346,14574.24736721101,7571.864604544277,5065.376272259603,9083.376582855955,9020.722099509545,12103.904879129019
4.0257492324706075,15872.947350105223,8758.81079521022,3741.9544843888384,8352.994302279447,17554.940460745634,14249.821088557694
3.8152121515222617,34745.472126543624,9380.945372243026,5268.583235647469,8955.246748044243,28385.631741402205,26742.690883808715
3.2720184606403677,26223.397903683934,8531.233986345067,4491.412756355527,6985.3961551815555,13294.58814134775,19793.48321869075
5.097043255889654,13244.628168959895,9315.526352300747,2776.77976993807,7170.3830132204375,15197.290727948104,10245.652910130622
3.3380997671779244,13387.71021628215,7860.935427515461,5424.627732077243,8519.772828129266,24748.315458345525,12234.258771478653
5.540913651559678,22409.330308592456,5626.013223388511,5551.24526642773,8781.532283875422,20024.480933908584,16056.938715462704
4.899523781101726,22736.323986889834,10115.628361641593,4882.286492599215,8882.465650995846,24676.983619893927,18569.190182650054
4.522103906267181,22744.419176586824,6821.775734437746,3238.41213496378,7162.312232921004,21902.636326066688,16984.412910070878
3.1848726759168042,18725.22103223151,6128.807402475148,3693.9860456425913,6564.325560590087,23837.002556412583,15587.485236133907
3.8464573388633347,19372.7286999855,7644.164248391204,4145.42721740576,8277.82046871227,16541.59051352367,15322.16576753525
6.510782451651512,21639.397620796786,6174.378161406974,3296.289600668567,8069.2013293574055,21853.84753624314,16062.637868629427
6.0018343752487615,20429.46503146665,7165.139236021136,5692.346572463204,8789.673316250577,12581.01595443253,16239.470515654153
3.044889510402898,8903.498136262324,8688.107843126932,4144.326471726037,9162.313136405044,30307.468980027108,10034.082374252755
5.198664610858452,18851.001847124033,8696.683478492254,1296.6519528926428,4048.5152927886875,14925.80226546149,15421.131944996685
6.502774246743578,15742.96782869843,6204.339867148741,4339.35581275622,10033.215128252983,29030.779900395115,12402.21402256596
1.6611894377572565,20876.05709454256,7024.5892541025105,3651.8426031826866,7322.8342587959,18131.144312137076,16716.915181497552
6.08672038475987,34926.29501301705,10148.666009540488,3925.073443881552,8041.567041343065,21615.99208605857,25380.038754878016
3.674752482108307,21837.408327371522,8992.800235467883,3631.3806342143002,6117.753776225763,16040.283592874395,16315.246444797747
6.141197337186319,18432.35156913801,12150.130078697082,4807.046416606688,8757.337563431242,11872.036550655768,14989.87952822999
3.4734816869149663,24609.00750988626,10360.256347483055,5119.687778553382,9302.473520727934,6041.916899157588,18777.33266574841
1.390235798670962,22413.439436046065,10288.586137119877,4283.053162258654,8214.123478979058,11557.406731260324,19337.609450838947
1.7449151242336747,22100.472452259208,5224.262899088397,3660.688812861841,7210.223951219942,17408.729174272627,15876.463007427501
5.096169893322764,23034.252966078355,9527.720703266845,3958.66279519083,7201.411180368577,21695.033430631072,19751.30118762934
5.519445003442963,30282.71782414771,7893.786396606179,4019.5996165776282,8924.020912207478,28083.034506266107,24010.327837566845
3.191366749791183,14345.557823370422,6898.036392923501,3197.569960135163,7222.215668133524,16433.94032162521,11865.46709122337
6.277184917554748,22368.16038405727,8336.030681065056,4578.928648571235,9811.530549784653,12944.313885862608,17246.63175559541
1.6769598754620803,15368.094350092308,9890.423069222967,4460.042323860466,8038.856440024528,8458.2817119783,13176.413051617963
4.867840402705367,22777.56323171124,9001.663182008424,5540.441239776674,9192.6054850789,23840.50894323283,18563.668527489604
2.5779676004750867,15406.567442569529,6243.05239731588,5255.349780288475,9907.825175965405,31065.556122634745,14002.061295369782
3.696327784395682,17913.165931974578,9484.91782718524,3314.3250824098695,6015.945112807018,30130.642143650308,14417.971421187804
5.094797342632828,18524.550428810468,6724.824915848072,4820.298374508965,7849.527686386627,25679.4619851779,13226.766559584656
3.2791732694320954,24879.083596723547,8433.366237928572,3049.0466169055285,7927.034593988059,25108.34653814079,20448.478360986654
4.230888911540349,24592.272219712067,7393.299865045731,4695.9321009408495,7758.3849575622935,33580.99023767473,19652.86937295405
7.012585618428881,13771.413117768077,7562.267496528749,3483.3858012398923,6028.144988997854,22656.651691334482,10184.153510495518
3.8462162609537023,20274.670554999244,9532.48595008102,2976.7467766244154,8471.568527082887,25169.037408193373,15881.824643251304
6.671384224130284,16452.10072625414,5919.612560368204,4280.0453426974045,7164.99122439804,17433.729105184007,11761.279964160713
2.740586290684764,13707.475446623328,11890.390148553866,1325.4328718458592,5472.728390508395,9103.65303316194,11837.240935674958
6.059608355830566,18914.91474787815,4357.827861411008,2249.024425594772,6304.292579774188,14529.20879600339,13264.256985309661
7.883137241315801,18457.586057720902,6804.664633490285,3822.508116225717,5574.00546293125,19926.727691722757,13489.191877602445
0.056710999745421375,32133.582431727613,8740.423779883482,4082.4417666348427,7868.588148100595,20486.282980010423,24190.3824642059
3.406209489059046,22164.799126803482,9168.62833287062,3630.6812298418113,7989.411829425098,35410.286838843145,17313.495604643213
6.15414425436108,13111.912496228813,7799.04855885659,2420.5637012824013,6704.011206497489,20650.217340728548,10475.305048646309
4.593909227914015,17176.129979145288,7885.218593996915,3182.1081578614944,7904.924704904295,29430.74755220515,14178.377770768197
5.742291746742618,25106.91647714699,8821.100170655232,4391.209327237394,8081.216275313047,16519.382067389473,18906.02774958627
3.792029626568359,30442.213864349626,7537.861045084639,4581.781770628362,9151.78532430209,17506.59291387813,24856.283531377005
5.1731795749458,12070.083438810208,10786.362515869812,3983.7768824040586,7432.3136279400005,9367.938902212414,11133.596655415555
4.688645529215841,10600.378074304776,9678.698228463205,5156.8337810369885,8028.459847906768,14061.375896987425,9045.358053206492
7.335564123319615,29354.82587685891,9745.648702011269,4397.397023459234,7359.214322914248,24215.851130910025,22991.295256242796
5.508841686602426,21948.07088685452,6067.6865532591655,3252.544346041788,6082.855981885456,20060.481443153065,17034.97447936172
5.675205324150404,15658.536340618168,7841.223151188594,3719.4979465883825,8527.166720901338,27543.50895917787,12481.882079629377
4.1762460677550655,22673.145430612178,7399.068102558593,2597.1338427921455,5385.4750355453,21450.0315867604,15695.202855475358
4.024787551855013,6821.261304915612,5988.797248621068,3891.861009608583,8111.092082128026,17180.370146898065,6471.798870823463
4.134883624360758,20016.877532985804,8720.328367891534,5112.100619221339,8899.361263963392,37186.37491029567,16656.772556224067
5.788904284756594,21639.105864215428,6924.708484440367,4685.290084710968,8603.171225950462,19248.771450295622,15358.08016787277
4.158031038359474,24621.350697689148,9310.807659700475,5402.009325919122,10492.895162078881,29304.00775764243,18102.991164392475
5.579549713792826,14930.520238537312,5859.616874211337,3697.114756201007,7346.372862428789,16790.32634764258,11509.223683830096
9.150801597290878,20428.435807016795,11438.081225683642,5346.099794514257,9835.381043754005,25676.795835068533,16222.54116128016
6.742249406863385,15372.876869702064,6207.3346828158765,3806.69577355203,7836.746454656919,27424.125273213496,11657.201012126396
4.347952935664318,21276.918778371586,8438.604674400873,5471.585082569894,9349.969958063735,21667.935764604645,17067.644900789957
7.40242784432789,15523.268388184879,9583.718620776135,3978.143252557876,9818.118552067055,1164.1366184271828,11527.334894373751
4.183849253956897,17959.495804198898,6858.719139599774,4707.231373804277,7554.157977231981,20146.019686848904,13951.260562325413
0.9237509296442923,15020.923026048855,9704.937286865901,5475.112364309855,10506.417832659812,29843.6803820798,14525.96924084257
2.983827378165192,23255.681209118284,5541.632804399167,3806.5723714187943,8331.69762381077,24219.846664221845,17477.205368215087
1.2584161579482886,24292.255583283328,10904.235398365121,4218.388987544175,7834.768991838748,23566.711001833974,18247.22185236739
4.296973031917383,18826.89715021293,8028.298529931517,5288.863425206302,10592.318239159591,6221.944528339847,14687.944788469526
5.036836758379104,20191.18997480014,6807.1771840622405,3866.9968360699363,6388.5087461591065,14236.35943459953,14334.899794820412
8.352874624550566,12757.04292683228,7401.636455145131,2679.107717493839,6261.6943916545815,23290.86104921151,10071.829551502327
5.653854747528325,18501.616759966066,9617.83853878544,6143.00705458491,9176.22129116965,23283.066214295137,15688.511548574865
4.561798942382271,19748.976914791278,6831.0894162991235,3530.235535662863,7859.902307560032,29717.334241063218,13927.12713253867
6.658811162366979,33103.965455149875,6501.284621154445,4158.756050937543,7268.304769987801,18841.065958831245,25216.684552995073
0.5777293819842297,14440.164871129182,7556.926804832524,5156.006669451127,9502.457826844182,23246.592693390514,12245.645671440576
5.471229116217132,27320.886193762188,5646.075774460063,3391.506096268798,7242.356963611555,20130.99393545035,22129.276164326235
6.541730387773933,24984.29386732904,11641.087815883631,2992.1320867778695,6608.648932653003,12104.458107987546,19402.048497368356
2.042827508440317,21403.18202245068,6867.210817570553,4253.737296774833,8564.655093601483,1953.6693512420206,15421.241503311798
7.287508086413858,28793.102420975665,9663.233572360807,2206.9236020876106,5992.02630293716,23448.07753704061,19882.80555332822
5.676992814988829,21860.527363034314,8418.940167295545,3712.09392313208,6841.186048684849,21391.577667302492,17356.07266633599
4.169424172198397,21945.795978339644,6030.931899036064,4245.038664315406,10486.137056023388,15054.599663198649,16417.52274058415
6.26556373221257,19734.396734912272,7988.090581574541,3730.048103174836,7340.31435675152,7046.615547873082,14948.882187884752
9.541385715608792,26117.844412093138,9568.005558621497,2456.549056814253,4682.461792692641,25037.916115269905,21330.51192380244
5.36373251011699,25482.346169054417,7623.477329827387,5594.177956204012,8920.499004426902,17872.639406435585,18633.094794293815
5.496441172600672,16871.613562518938,10386.225891702055,4103.5381539491755,7089.716803250991,24454.997778945166,14274.488580211944
4.081278200919511,13403.764027006164,10043.030785563727,5431.1521177617415,10092.068610594153,34912.388243294066,13506.591024932683
3.3003112610704166,18985.096813021715,9837.829709316658,3739.9637498195552,7997.2858774928245,2868.55295744236,15797.278962023121
6.660671633088491,15999.807178011768,7080.686455454006,3119.9880183092364,7438.958259741512,14403.19353038109,11004.65005484971
3.2878323481822656,19682.377126923224,5840.315104437026,4269.180920255159,7973.162947585364,18324.995093504695,15875.96775029122
5.143132474438785,26187.190673420697,6772.824789274411,3784.2128736717805,7560.732676026243,31638.609393173203,18338.310589863464
4.044685106469767,17713.49172456605,8392.48188133344,2822.238542008642,6525.493659122507,6908.7758463481205,15327.005551741704
5.957959651492784,19785.883093442124,9091.573427064712,5469.784258787496,9404.82971147912,35486.88820544483,15448.601493876333
5.667324210573897,20290.113674041975,3656.857190479105,3377.729777106004,8045.996525397872,21086.847212530323,17752.42077550004
7.075079888515798,24242.154411026422,7983.773596776499,2159.7336152044318,6428.593945208709,19231.994706129135,19766.253138295997
3.979967202290506,8765.553330076973,8316.178450646368,5328.166053957333,9728.256317654026,18415.521894248748,8282.029797695057
4.460250129413257,16966.498526173516,7444.911487368897,3495.7019841873766,7895.349110786739,16509.89574255977,13597.91062221998
3.042472568435385,21056.418461397363,10582.547678031759,3392.1761073843754,8099.730057289766,28384.934074153236,18460.86222291273
4.111413479847776,26000.394782134306,8843.560148501741,2234.612412970026,6465.132446202229,11451.83396734049,20863.404421213585
5.754600986089704,17540.487762468976,10620.383816161793,5740.94148659699,10028.019944740125,22763.31345315083,15350.408538011574
6.513977233290704,10617.23646979063,7568.078959299535,2710.5194127903123,7661.564405744837,16926.546674344194,9466.329617340252
3.1556693516447494,23098.55722983068,9874.95498501385,4058.44948070565,7526.41274630316,13902.932411887217,18462.82776326654
6.73921184021132,16823.188055871855,11270.132789055038,4912.620322540441,8228.026258579235,40687.80140547117,14317.410065413513
7.711275717609902,14051.666704548194,10623.386898545323,4421.716933003097,7472.979653653612,23352.40587802768,11707.89287624431
5.826869806447402,16878.27305143388,5815.716813142533,3940.3456880078083,8086.677338904013,24906.12435728915,13786.664729326327
8.753591625116131,19077.37321172075,7492.647844915238,2298.334141712584,4815.348348737285,29102.2142453493,14496.037286475703
3.452421601792854,16976.276677308935,7309.670589100408,3190.275164232716,7559.998441080457,8629.200437451622,13797.658519729863
2.510690593377166,8972.169714504655,8978.509070152655,4187.800338042522,8100.4458624420795,34018.335272976256,9704.482419467882
1.4425595021914428,24485.330984435663,9372.707110029067,3212.825930013004,8120.53768986985,1000.0,16940.964570343756
7.9920886229783665,26374.37520639361,6322.214651948528,4203.359459998767,7665.825611626775,13849.868719691836,19406.229254748585
6.308731312708115,23257.609956697528,8135.677027833875,4681.743408815142,8519.088780481137,16327.746614568798,18062.2009754728
4.8888306581790895,14311.571647875917,3960.1453356877273,4962.5028858001015,9860.265552434797,24653.786919764047,12420.641548543237
5.5599372526396404,18992.54233026241,10883.89001160378,2773.8206421873165,7880.329159609839,21749.7461291319,14178.718683799663
2.749021905403247,19967.39342385271,6975.251518646613,6196.6460549789535,9652.524162377496,18665.482074412856,17802.08438805743
9.891503959233653,22993.97194780955,8111.727879688994,4767.479344554131,8912.90433062386,19904.021242978208,17092.70344818731
5.258442363950455,23341.702443590402,7380.700572023878,3998.2858463309362,8233.821028478174,12175.815811819455,18291.572690285626
5.218789589209786,16329.131006107522,10292.05515002683,5089.53658307664,9388.45930757356,8022.140844126614,15140.199266310261
6.451533247797384,20409.977782067803,2324.9871172052417,6365.407771999973,10155.347244547476,25812.09297868848,15402.531271600978
5.962018463473426,22286.402023076207,7966.779315348182,2561.2798989431303,7586.386617442038,25549.64890028948,17546.623243419086
5.447768048558263,27279.11161073383,7788.362485004604,3774.7373575086463,6262.97457061141,32675.95500125647,21081.94888613499
3.4190510891093764,23522.532699123614,7092.727224816635,1621.5683401266715,5284.664152285804,13679.863225478337,17216.049617937042
5.942936714271991,23945.283436877595,11452.453091271265,4192.651532648025,8550.996118866384,25542.52168240738,19280.875051832958
8.764048992950068,20419.133139646805,6225.341082288458,4365.394241925141,8731.174091484616,17730.346173082147,14185.733537441449
7.690840092309955,27052.295726017517,9543.592354471322,3960.8378845572406,9043.045109049051,29523.799881547857,20621.721358244395
8.186373253278795,22048.813979797487,8712.505577412167,3345.46642900169,8304.04674356272,28175.70221342513,14272.083203853057
3.9775686471376295,15694.560449132146,10523.038505071032,1950.4854838116748,5722.0521835658965,21689.675193795654,13759.171035098389
3.020790359482838,27016.849850625953,6665.621830444989,4373.533683411769,9413.430678236253,17283.75874667211,20522.957505991773
4.748426159800704,23489.51636269514,6534.062201752482,5455.4344839153255,8884.201088893362,27687.45742886609,17805.340937842535
5.111449824577389,17784.779894357587,10192.139814954797,3408.981544266568,8153.691450500039,25175.236186052527,15066.900225303152
7.188383036941897,17602.535163003784,8850.642616660221,4440.059929023145,9888.47791175994,14524.47678331054,12711.90941365513
1.6150707405703613,21482.87772570381,4910.125306646483,2431.855686579949,7403.810972063924,9377.610612164553,18386.115933394824
8.059100638921228,22315.923976337923,6921.3899710734595,4457.213063692514,8541.829370511812,17691.73679454563,16405.335636789736
